sid,symbol,name,c_name,localSymbol,exchange,currency,gateway,secType
600091,600091,ST明科,化工行业,600091,sse,CNY,STOCK,STK
600093,600093,禾嘉股份,汽车制造,600093,sse,CNY,STOCK,STK
600094,600094,大名城,房地产,600094,sse,CNY,STOCK,STK
600095,600095,哈高科,房地产,600095,sse,CNY,STOCK,STK
600096,600096,云天化,农药化肥,600096,sse,CNY,STOCK,STK
600097,600097,开创国际,农林牧渔,600097,sse,CNY,STOCK,STK
600098,600098,广州发展,电力行业,600098,sse,CNY,STOCK,STK
600099,600099,林海股份,摩托车,600099,sse,CNY,STOCK,STK
600100,600100,同方股份,电子信息,600100,sse,CNY,STOCK,STK
600101,600101,明星电力,电力行业,600101,sse,CNY,STOCK,STK
600103,600103,青山纸业,造纸行业,600103,sse,CNY,STOCK,STK
600104,600104,上汽集团,汽车制造,600104,sse,CNY,STOCK,STK
600105,600105,永鼎股份,电子信息,600105,sse,CNY,STOCK,STK
600106,600106,重庆路桥,公路桥梁,600106,sse,CNY,STOCK,STK
600107,600107,美尔雅,服装鞋类,600107,sse,CNY,STOCK,STK
600108,600108,亚盛集团,农林牧渔,600108,sse,CNY,STOCK,STK
600109,600109,国金证券,金融行业,600109,sse,CNY,STOCK,STK
600110,600110,诺德股份,电力行业,600110,sse,CNY,STOCK,STK
600111,600111,北方稀土,有色金属,600111,sse,CNY,STOCK,STK
600112,600112,天成控股,电器行业,600112,sse,CNY,STOCK,STK
600113,600113,浙江东日,房地产,600113,sse,CNY,STOCK,STK
600114,600114,东睦股份,机械行业,600114,sse,CNY,STOCK,STK
600115,600115,东方航空,交通运输,600115,sse,CNY,STOCK,STK
600116,600116,三峡水利,电力行业,600116,sse,CNY,STOCK,STK
600117,600117,西宁特钢,钢铁行业,600117,sse,CNY,STOCK,STK
600118,600118,中国卫星,飞机制造,600118,sse,CNY,STOCK,STK
600119,600119,长江投资,交通运输,600119,sse,CNY,STOCK,STK
600120,600120,浙江东方,物资外贸,600120,sse,CNY,STOCK,STK
600121,600121,郑州煤电,煤炭行业,600121,sse,CNY,STOCK,STK
600122,600122,宏图高科,商业百货,600122,sse,CNY,STOCK,STK
600123,600123,兰花科创,煤炭行业,600123,sse,CNY,STOCK,STK
600125,600125,铁龙物流,交通运输,600125,sse,CNY,STOCK,STK
600126,600126,杭钢股份,钢铁行业,600126,sse,CNY,STOCK,STK
600127,600127,金健米业,农林牧渔,600127,sse,CNY,STOCK,STK
600128,600128,弘业股份,物资外贸,600128,sse,CNY,STOCK,STK
600129,600129,太极集团,生物制药,600129,sse,CNY,STOCK,STK
600130,600130,波导股份,电子信息,600130,sse,CNY,STOCK,STK
600131,600131,岷江水电,电力行业,600131,sse,CNY,STOCK,STK
600132,600132,重庆啤酒,酿酒行业,600132,sse,CNY,STOCK,STK
600133,600133,东湖高新,房地产,600133,sse,CNY,STOCK,STK
600135,600135,乐凯胶片,化工行业,600135,sse,CNY,STOCK,STK
600136,600136,当代明诚,商业百货,600136,sse,CNY,STOCK,STK
600137,600137,浪莎股份,服装鞋类,600137,sse,CNY,STOCK,STK
600138,600138,中青旅,酒店旅游,600138,sse,CNY,STOCK,STK
600139,600139,西部资源,有色金属,600139,sse,CNY,STOCK,STK
600141,600141,兴发集团,化工行业,600141,sse,CNY,STOCK,STK
600143,600143,金发科技,塑料制品,600143,sse,CNY,STOCK,STK
600145,600145,*ST新亿,陶瓷行业,600145,sse,CNY,STOCK,STK
600146,600146,商赢环球,塑料制品,600146,sse,CNY,STOCK,STK
600148,600148,长春一东,汽车制造,600148,sse,CNY,STOCK,STK
600149,600149,廊坊发展,机械行业,600149,sse,CNY,STOCK,STK
600150,600150,中国船舶,船舶制造,600150,sse,CNY,STOCK,STK
600151,600151,航天机电,电子器件,600151,sse,CNY,STOCK,STK
600152,600152,维科精华,纺织行业,600152,sse,CNY,STOCK,STK
600153,600153,建发股份,物资外贸,600153,sse,CNY,STOCK,STK
600155,600155,宝硕股份,化工行业,600155,sse,CNY,STOCK,STK
600156,600156,华升股份,纺织行业,600156,sse,CNY,STOCK,STK
600157,600157,永泰能源,煤炭行业,600157,sse,CNY,STOCK,STK
600159,600159,大龙地产,房地产,600159,sse,CNY,STOCK,STK
600160,600160,巨化股份,化工行业,600160,sse,CNY,STOCK,STK
600161,600161,天坛生物,生物制药,600161,sse,CNY,STOCK,STK
600162,600162,香江控股,房地产,600162,sse,CNY,STOCK,STK
600163,600163,中闽能源,造纸行业,600163,sse,CNY,STOCK,STK
600165,600165,新日恒力,钢铁行业,600165,sse,CNY,STOCK,STK
600166,600166,福田汽车,汽车制造,600166,sse,CNY,STOCK,STK
600167,600167,联美控股,供水供气,600167,sse,CNY,STOCK,STK
600168,600168,武汉控股,供水供气,600168,sse,CNY,STOCK,STK
600169,600169,太原重工,机械行业,600169,sse,CNY,STOCK,STK
600170,600170,上海建工,建筑建材,600170,sse,CNY,STOCK,STK
600171,600171,上海贝岭,电子器件,600171,sse,CNY,STOCK,STK
600172,600172,黄河旋风,其它行业,600172,sse,CNY,STOCK,STK
600173,600173,卧龙地产,房地产,600173,sse,CNY,STOCK,STK
600175,600175,美都能源,房地产,600175,sse,CNY,STOCK,STK
600176,600176,中国巨石,玻璃行业,600176,sse,CNY,STOCK,STK
600177,600177,雅戈尔,服装鞋类,600177,sse,CNY,STOCK,STK
600178,600178,东安动力,汽车制造,600178,sse,CNY,STOCK,STK
600179,600179,安通控股,煤炭行业,600179,sse,CNY,STOCK,STK
600180,600180,瑞茂通,交通运输,600180,sse,CNY,STOCK,STK
600182,600182,S佳通,汽车制造,600182,sse,CNY,STOCK,STK
600183,600183,生益科技,电子器件,600183,sse,CNY,STOCK,STK
600184,600184,光电股份,玻璃行业,600184,sse,CNY,STOCK,STK
600185,600185,格力地产,房地产,600185,sse,CNY,STOCK,STK
600186,600186,莲花健康,食品行业,600186,sse,CNY,STOCK,STK
600187,600187,国中水务,供水供气,600187,sse,CNY,STOCK,STK
600188,600188,兖州煤业,煤炭行业,600188,sse,CNY,STOCK,STK
600189,600189,吉林森工,农林牧渔,600189,sse,CNY,STOCK,STK
600190,600190,锦州港,交通运输,600190,sse,CNY,STOCK,STK
600191,600191,华资实业,食品行业,600191,sse,CNY,STOCK,STK
600192,600192,长城电工,发电设备,600192,sse,CNY,STOCK,STK
600193,600193,创兴资源,钢铁行业,600193,sse,CNY,STOCK,STK
600195,600195,中牧股份,农林牧渔,600195,sse,CNY,STOCK,STK
600196,600196,复星医药,生物制药,600196,sse,CNY,STOCK,STK
600197,600197,伊力特,酿酒行业,600197,sse,CNY,STOCK,STK
600198,600198,大唐电信,电子信息,600198,sse,CNY,STOCK,STK
600199,600199,金种子酒,酿酒行业,600199,sse,CNY,STOCK,STK
600200,600200,江苏吴中,生物制药,600200,sse,CNY,STOCK,STK
600201,600201,生物股份,生物制药,600201,sse,CNY,STOCK,STK
600202,600202,哈空调,电器行业,600202,sse,CNY,STOCK,STK
600203,600203,福日电子,电子器件,600203,sse,CNY,STOCK,STK
600206,600206,有研新材,电子器件,600206,sse,CNY,STOCK,STK
600207,600207,安彩高科,电子器件,600207,sse,CNY,STOCK,STK
600208,600208,新湖中宝,房地产,600208,sse,CNY,STOCK,STK
600209,600209,罗顿发展,综合行业,600209,sse,CNY,STOCK,STK
600210,600210,紫江企业,印刷包装,600210,sse,CNY,STOCK,STK
600211,600211,西藏药业,生物制药,600211,sse,CNY,STOCK,STK
600212,600212,江泉实业,综合行业,600212,sse,CNY,STOCK,STK
600213,600213,亚星客车,汽车制造,600213,sse,CNY,STOCK,STK
600215,600215,长春经开,开发区,600215,sse,CNY,STOCK,STK
600216,600216,浙江医药,生物制药,600216,sse,CNY,STOCK,STK
600217,600217,中再资环,水泥行业,600217,sse,CNY,STOCK,STK
600218,600218,全柴动力,机械行业,600218,sse,CNY,STOCK,STK
600219,600219,南山铝业,有色金属,600219,sse,CNY,STOCK,STK
600220,600220,江苏阳光,纺织行业,600220,sse,CNY,STOCK,STK
600221,600221,海南航空,交通运输,600221,sse,CNY,STOCK,STK
600222,600222,太龙药业,生物制药,600222,sse,CNY,STOCK,STK
600223,600223,鲁商置业,房地产,600223,sse,CNY,STOCK,STK
600225,600225,*ST松江,房地产,600225,sse,CNY,STOCK,STK
600226,600226,升华拜克,农药化肥,600226,sse,CNY,STOCK,STK
600227,600227,赤天化,农药化肥,600227,sse,CNY,STOCK,STK
600228,600228,*ST昌九,化工行业,600228,sse,CNY,STOCK,STK
600229,600229,城市传媒,化工行业,600229,sse,CNY,STOCK,STK
600230,600230,沧州大化,农药化肥,600230,sse,CNY,STOCK,STK
600231,600231,凌钢股份,钢铁行业,600231,sse,CNY,STOCK,STK
600232,600232,金鹰股份,纺织行业,600232,sse,CNY,STOCK,STK
600233,600233,圆通速递,服装鞋类,600233,sse,CNY,STOCK,STK
600234,600234,*ST山水,传媒娱乐,600234,sse,CNY,STOCK,STK
600235,600235,民丰特纸,造纸行业,600235,sse,CNY,STOCK,STK
600236,600236,桂冠电力,电力行业,600236,sse,CNY,STOCK,STK
600237,600237,铜峰电子,电子器件,600237,sse,CNY,STOCK,STK
600238,600238,海南椰岛,酿酒行业,600238,sse,CNY,STOCK,STK
600239,600239,云南城投,房地产,600239,sse,CNY,STOCK,STK
600240,600240,华业资本,房地产,600240,sse,CNY,STOCK,STK
600241,600241,时代万恒,物资外贸,600241,sse,CNY,STOCK,STK
600242,600242,中昌数据,交通运输,600242,sse,CNY,STOCK,STK
600243,600243,青海华鼎,机械行业,600243,sse,CNY,STOCK,STK
600246,600246,万通地产,房地产,600246,sse,CNY,STOCK,STK
600247,600247,ST成城,物资外贸,600247,sse,CNY,STOCK,STK
600248,600248,延长化建,建筑建材,600248,sse,CNY,STOCK,STK
600249,600249,两面针,化工行业,600249,sse,CNY,STOCK,STK
600250,600250,南纺股份,物资外贸,600250,sse,CNY,STOCK,STK
600251,600251,冠农股份,农林牧渔,600251,sse,CNY,STOCK,STK
600252,600252,中恒集团,生物制药,600252,sse,CNY,STOCK,STK
600255,600255,鑫科材料,有色金属,600255,sse,CNY,STOCK,STK
600256,600256,广汇能源,综合行业,600256,sse,CNY,STOCK,STK
600257,600257,大湖股份,农林牧渔,600257,sse,CNY,STOCK,STK
600258,600258,首旅酒店,酒店旅游,600258,sse,CNY,STOCK,STK
600259,600259,广晟有色,有色金属,600259,sse,CNY,STOCK,STK
600260,600260,凯乐科技,食品行业,600260,sse,CNY,STOCK,STK
600261,600261,阳光照明,家电行业,600261,sse,CNY,STOCK,STK
600262,600262,北方股份,机械行业,600262,sse,CNY,STOCK,STK
600265,600265,ST景谷,农林牧渔,600265,sse,CNY,STOCK,STK
600266,600266,北京城建,房地产,600266,sse,CNY,STOCK,STK
600267,600267,海正药业,生物制药,600267,sse,CNY,STOCK,STK
600268,600268,国电南自,发电设备,600268,sse,CNY,STOCK,STK
600269,600269,赣粤高速,公路桥梁,600269,sse,CNY,STOCK,STK
600270,600270,外运发展,交通运输,600270,sse,CNY,STOCK,STK
600271,600271,航天信息,电子信息,600271,sse,CNY,STOCK,STK
600272,600272,开开实业,服装鞋类,600272,sse,CNY,STOCK,STK
600273,600273,嘉化能源,化工行业,600273,sse,CNY,STOCK,STK
600275,600275,武昌鱼,农林牧渔,600275,sse,CNY,STOCK,STK
600276,600276,恒瑞医药,生物制药,600276,sse,CNY,STOCK,STK
600277,600277,亿利洁能,化工行业,600277,sse,CNY,STOCK,STK
600278,600278,东方创业,物资外贸,600278,sse,CNY,STOCK,STK
600279,600279,重庆港九,交通运输,600279,sse,CNY,STOCK,STK
600280,600280,中央商场,商业百货,600280,sse,CNY,STOCK,STK
600281,600281,太化股份,化工行业,600281,sse,CNY,STOCK,STK
600282,600282,南钢股份,钢铁行业,600282,sse,CNY,STOCK,STK
600283,600283,钱江水利,供水供气,600283,sse,CNY,STOCK,STK
600284,600284,浦东建设,建筑建材,600284,sse,CNY,STOCK,STK
600285,600285,羚锐制药,生物制药,600285,sse,CNY,STOCK,STK
600287,600287,江苏舜天,物资外贸,600287,sse,CNY,STOCK,STK
600288,600288,大恒科技,电子信息,600288,sse,CNY,STOCK,STK
600289,600289,亿阳信通,电子信息,600289,sse,CNY,STOCK,STK
600290,600290,华仪电气,发电设备,600290,sse,CNY,STOCK,STK
600291,600291,西水股份,金融行业,600291,sse,CNY,STOCK,STK
600292,600292,远达环保,环保行业,600292,sse,CNY,STOCK,STK
600293,600293,三峡新材,玻璃行业,600293,sse,CNY,STOCK,STK
600295,600295,鄂尔多斯,服装鞋类,600295,sse,CNY,STOCK,STK
600297,600297,广汇汽车,医疗器械,600297,sse,CNY,STOCK,STK
600298,600298,安琪酵母,食品行业,600298,sse,CNY,STOCK,STK
600299,600299,安迪苏,化工行业,600299,sse,CNY,STOCK,STK
600300,600300,维维股份,食品行业,600300,sse,CNY,STOCK,STK
600301,600301,*ST南化,化工行业,600301,sse,CNY,STOCK,STK
600302,600302,标准股份,纺织机械,600302,sse,CNY,STOCK,STK
600303,600303,曙光股份,汽车制造,600303,sse,CNY,STOCK,STK
600305,600305,恒顺醋业,食品行业,600305,sse,CNY,STOCK,STK
600306,600306,*ST商城,商业百货,600306,sse,CNY,STOCK,STK
600307,600307,酒钢宏兴,钢铁行业,600307,sse,CNY,STOCK,STK
600308,600308,华泰股份,造纸行业,600308,sse,CNY,STOCK,STK
600309,600309,万华化学,化工行业,600309,sse,CNY,STOCK,STK
600310,600310,桂东电力,电力行业,600310,sse,CNY,STOCK,STK
600311,600311,荣华实业,有色金属,600311,sse,CNY,STOCK,STK
600312,600312,平高电气,发电设备,600312,sse,CNY,STOCK,STK
600313,600313,农发种业,农林牧渔,600313,sse,CNY,STOCK,STK
600315,600315,上海家化,化工行业,600315,sse,CNY,STOCK,STK
600316,600316,洪都航空,飞机制造,600316,sse,CNY,STOCK,STK
600317,600317,营口港,交通运输,600317,sse,CNY,STOCK,STK
600318,600318,新力金融,水泥行业,600318,sse,CNY,STOCK,STK
600319,600319,亚星化学,化工行业,600319,sse,CNY,STOCK,STK
600320,600320,振华重工,机械行业,600320,sse,CNY,STOCK,STK
600321,600321,国栋建设,建筑建材,600321,sse,CNY,STOCK,STK
600322,600322,天房发展,房地产,600322,sse,CNY,STOCK,STK
600323,600323,瀚蓝环境,供水供气,600323,sse,CNY,STOCK,STK
600325,600325,华发股份,房地产,600325,sse,CNY,STOCK,STK
600326,600326,西藏天路,建筑建材,600326,sse,CNY,STOCK,STK
600327,600327,大东方,商业百货,600327,sse,CNY,STOCK,STK
600328,600328,兰太实业,化工行业,600328,sse,CNY,STOCK,STK
600329,600329,中新药业,生物制药,600329,sse,CNY,STOCK,STK
600330,600330,天通股份,电子信息,600330,sse,CNY,STOCK,STK
600331,600331,宏达股份,有色金属,600331,sse,CNY,STOCK,STK
600332,600332,白云山,生物制药,600332,sse,CNY,STOCK,STK
600333,600333,长春燃气,供水供气,600333,sse,CNY,STOCK,STK
600335,600335,国机汽车,汽车制造,600335,sse,CNY,STOCK,STK
600336,600336,澳柯玛,家电行业,600336,sse,CNY,STOCK,STK
600337,600337,美克家居,家具行业,600337,sse,CNY,STOCK,STK
600338,600338,西藏珠峰,有色金属,600338,sse,CNY,STOCK,STK
600339,600339,*ST油工,化工行业,600339,sse,CNY,STOCK,STK
600340,600340,华夏幸福,房地产,600340,sse,CNY,STOCK,STK
600343,600343,航天动力,飞机制造,600343,sse,CNY,STOCK,STK
600345,600345,长江通信,电子信息,600345,sse,CNY,STOCK,STK
600346,600346,恒力股份,机械行业,600346,sse,CNY,STOCK,STK
600348,600348,阳泉煤业,煤炭行业,600348,sse,CNY,STOCK,STK
600350,600350,山东高速,公路桥梁,600350,sse,CNY,STOCK,STK
600351,600351,亚宝药业,生物制药,600351,sse,CNY,STOCK,STK
600352,600352,浙江龙盛,化工行业,600352,sse,CNY,STOCK,STK
600353,600353,旭光股份,电子器件,600353,sse,CNY,STOCK,STK
600354,600354,敦煌种业,农林牧渔,600354,sse,CNY,STOCK,STK
600355,600355,精伦电子,电子器件,600355,sse,CNY,STOCK,STK
600356,600356,恒丰纸业,造纸行业,600356,sse,CNY,STOCK,STK
600358,600358,国旅联合,酒店旅游,600358,sse,CNY,STOCK,STK
600359,600359,新农开发,农林牧渔,600359,sse,CNY,STOCK,STK
600360,600360,华微电子,电子器件,600360,sse,CNY,STOCK,STK
600361,600361,华联综超,商业百货,600361,sse,CNY,STOCK,STK
600362,600362,江西铜业,有色金属,600362,sse,CNY,STOCK,STK
600363,600363,联创光电,电子器件,600363,sse,CNY,STOCK,STK
600365,600365,通葡股份,酿酒行业,600365,sse,CNY,STOCK,STK
600366,600366,宁波韵升,仪器仪表,600366,sse,CNY,STOCK,STK
600367,600367,红星发展,化工行业,600367,sse,CNY,STOCK,STK
600368,600368,五洲交通,公路桥梁,600368,sse,CNY,STOCK,STK
600369,600369,西南证券,金融行业,600369,sse,CNY,STOCK,STK
600370,600370,三房巷,纺织行业,600370,sse,CNY,STOCK,STK
600371,600371,万向德农,农林牧渔,600371,sse,CNY,STOCK,STK
600372,600372,中航电子,飞机制造,600372,sse,CNY,STOCK,STK
600373,600373,中文传媒,传媒娱乐,600373,sse,CNY,STOCK,STK
600375,600375,华菱星马,汽车制造,600375,sse,CNY,STOCK,STK
600376,600376,首开股份,房地产,600376,sse,CNY,STOCK,STK
600377,600377,宁沪高速,公路桥梁,600377,sse,CNY,STOCK,STK
600378,600378,天科股份,化工行业,600378,sse,CNY,STOCK,STK
600379,600379,宝光股份,电器行业,600379,sse,CNY,STOCK,STK
600380,600380,健康元,生物制药,600380,sse,CNY,STOCK,STK
600381,600381,青海春天,煤炭行业,600381,sse,CNY,STOCK,STK
600382,600382,广东明珠,物资外贸,600382,sse,CNY,STOCK,STK
600383,600383,金地集团,房地产,600383,sse,CNY,STOCK,STK
600386,600386,北巴传媒,交通运输,600386,sse,CNY,STOCK,STK
600387,600387,海越股份,石油行业,600387,sse,CNY,STOCK,STK
600388,600388,龙净环保,机械行业,600388,sse,CNY,STOCK,STK
600389,600389,江山股份,农药化肥,600389,sse,CNY,STOCK,STK
600390,600390,*ST金瑞,有色金属,600390,sse,CNY,STOCK,STK
600391,600391,成发科技,飞机制造,600391,sse,CNY,STOCK,STK
600393,600393,粤泰股份,房地产,600393,sse,CNY,STOCK,STK
600395,600395,盘江股份,煤炭行业,600395,sse,CNY,STOCK,STK
600396,600396,金山股份,电力行业,600396,sse,CNY,STOCK,STK
600397,600397,安源煤业,煤炭行业,600397,sse,CNY,STOCK,STK
600398,600398,海澜之家,服装鞋类,600398,sse,CNY,STOCK,STK
600399,600399,抚顺特钢,钢铁行业,600399,sse,CNY,STOCK,STK
600400,600400,红豆股份,服装鞋类,600400,sse,CNY,STOCK,STK
600401,600401,海润光伏,电子器件,600401,sse,CNY,STOCK,STK
600403,600403,*ST大有,煤炭行业,600403,sse,CNY,STOCK,STK
600405,600405,动力源,电器行业,600405,sse,CNY,STOCK,STK
600406,600406,国电南瑞,电子信息,600406,sse,CNY,STOCK,STK
600408,600408,安泰集团,煤炭行业,600408,sse,CNY,STOCK,STK
600409,600409,三友化工,化工行业,600409,sse,CNY,STOCK,STK
600410,600410,华胜天成,电子信息,600410,sse,CNY,STOCK,STK
600415,600415,小商品城,商业百货,600415,sse,CNY,STOCK,STK
600416,600416,湘电股份,发电设备,600416,sse,CNY,STOCK,STK
600418,600418,江淮汽车,汽车制造,600418,sse,CNY,STOCK,STK
600419,600419,天润乳业,食品行业,600419,sse,CNY,STOCK,STK
600420,600420,现代制药,生物制药,600420,sse,CNY,STOCK,STK
600421,600421,仰帆控股,机械行业,600421,sse,CNY,STOCK,STK
600422,600422,昆药集团,生物制药,600422,sse,CNY,STOCK,STK
600423,600423,柳化股份,农药化肥,600423,sse,CNY,STOCK,STK
600425,600425,青松建化,水泥行业,600425,sse,CNY,STOCK,STK
600426,600426,华鲁恒升,农药化肥,600426,sse,CNY,STOCK,STK
600428,600428,中远海特,交通运输,600428,sse,CNY,STOCK,STK
600429,600429,三元股份,食品行业,600429,sse,CNY,STOCK,STK
600432,600432,*ST吉恩,有色金属,600432,sse,CNY,STOCK,STK
600433,600433,冠豪高新,造纸行业,600433,sse,CNY,STOCK,STK
600435,600435,北方导航,机械行业,600435,sse,CNY,STOCK,STK
600436,600436,片仔癀,生物制药,600436,sse,CNY,STOCK,STK
600438,600438,通威股份,农林牧渔,600438,sse,CNY,STOCK,STK
600439,600439,瑞贝卡,服装鞋类,600439,sse,CNY,STOCK,STK
600444,600444,国机通用,塑料制品,600444,sse,CNY,STOCK,STK
600446,600446,金证股份,电子信息,600446,sse,CNY,STOCK,STK
600448,600448,华纺股份,纺织行业,600448,sse,CNY,STOCK,STK
600449,600449,宁夏建材,水泥行业,600449,sse,CNY,STOCK,STK
600452,600452,涪陵电力,电力行业,600452,sse,CNY,STOCK,STK
600455,600455,博通股份,电子信息,600455,sse,CNY,STOCK,STK
600456,600456,宝钛股份,有色金属,600456,sse,CNY,STOCK,STK
